date,employee_title,location,review_title,Review,rating_overall,rating_balance,rating_benefits,rating_job_security,rating_management,rating_culture
" May 15, 2020",Manager I Logistics/Fleet Manager," Orlando, FL ",Great Place to Work,One of the most professional places I have ever worked. Looking to go back once a opportunity opens close to Orlando. They are a highly ethical company that values respect.,5.0,5,5,5,5,5
" May 13, 2020",Civil Engineering Intern," Burlington, MA ",The variety of projects and technologies you are able to work on within Raytheon is more than most other companies.,The work within the construction engineering group was that of project managers that handle the coordination of all subcontractors and customer interactions on Raytheon projects.,4.0,4,5,5,4,2
" May 12, 2020","Manager, Financial Planning & Analysis"," El Segundo, CA ","It is what it is, high pay, low moral","You'll make good $$$$, until the point you decide it's just not worth all the negatives.

A lot of unknown's w/ the one of the largest mergers ever at the worst time ever. If timing is ""everything""....uh oh.

Pay cuts already happened.....awaiting layoffs.

If you're 40 or under, you'll hate it here. Unable to retain any youth. They typically come for a ""clearance"" and jump ship.",3.0,2,5,3,1,1
" May 10, 2020",Technical Support Engineer II," Largo, FL ",Don't do It,"They do not have your best interest in mind. You are a number. PTO is to not be used or it will look bad. They don't care about you or anything outside of providing numbers, bunch of bean counters work their and they have clique's that make it difficult to advance if you are not in the know. Fresh out of college its a good job, don't stay there too long or you will never get out, due to a lack of training. It has a lot to do with the individual businesses that strangle the individual to where corporate is a different story.",1.0,1,5,1,2,3
" May 8, 2020",Software Engineer II," Goleta, CA ",Flexible Schedules,"Most notably about my location are the flexible schedules. People come and go as they please on my team. Its awesome if you have a family or unique daily schedule, but can cause difficulties collaborating with other teammates onsite.",4.0,4,5,3,3,3
" May 7, 2020",Facilities Manager Island Base Operations - Worldwide, Worldwide (Former Employee) ,Very Interesting work.,It is very important overseas to support and take care of your colleagues !! Life in remote locations is very full filling when all work together at reaching the company goals.,4.0,4,4,4,4,4
" May 6, 2020",Sr. Principal Engineer," Aurora, CO ","Reasonably good, but on a downhill slope","I started at Raytheon in the mid-2000s, when there was a fair degree of interest in real innovation, and a management culture that was supportive of employees. It's been on a downhill glide path since then, and after the merger with UTC, is about to become much worse. Former UTC management has as much as said they intend to strip mine Raytheon in order to support their commercial business, which has been hit hard by the coronavirus. Don't expect a strong career path here, in comparison to other defense contractors, and expect a fairly good workplace culture to go downhill.soon.",3.0,4,3,2,2,3
" May 4, 2020",Special Operations TAFF Analyst," Fort Irwin, CA ",Good outfit,"Raytheon is actually the parent company for the company that I work under. I have been in my position with another company in the beginning, and then when Raytheon got the contract, I went to work as a sub contractor under them.",4.0,4,4,4,4,4
" May 4, 2020",Senior Software Engineer," Richardson, TX ",Good place to start,"But don't get comfortable. Get your experience and get out. After about 2-3 years your skills will atrophy. Environment can be very cliquish and if you are not sitting with the cool kids, you won't see any benefit of staying",3.0,2,3,3,3,3
" May 4, 2020",Volt Contractor," Farmington, NM ",Very family felt enviroment,"I worked Monday through Thursday 6a to 4:30p. Most enjoyable part was being able to cross train throughout plant. I enjoyed the people that I worked with, they taught me a lot.",5.0,4,4,5,4,5
" May 4, 2020",Senior System Engineer II," McKinney, TX ",Absolutely no feedback,Submitted several completed assignments and asked for feedback. Never got any. Was told i 'ask too many questions'. Dimly lit cube-farm work area. No windows. Blatant age discrimination. Inflexible management.,1.0,3,5,3,1,1
" May 2, 2020",Cyber Security Engineer Lead," Carrollton, TX ",Consistent in the approach to complete projects,"Almost all projects are related, but they all require different approaches to completing the assignments. Workplace culture allows for using problem-solving skills to resolve challenging situations.",3.0,3,3,3,3,3
" May 1, 2020",Mechanical Engineer I, Massachusetts ,"Strong and stable company, not the most fast paced work environment.","Strong and stable company, not the most fast paced work environment. In general, things seemed to take way longer than they really needed to, and there was little motivation to speed things up.",3.0,4,4,4,3,2
" April 29, 2020",System Test Engineer/ Scrum Master," Aurora, CO ",Good place to work at,"Friendly people, good management, lots of work, good gym. Lots of free food all the time, flexible work hours and good promotion of Mod time. Overall I enjoy it.",5.0,5,5,2,5,5
" July 13, 2020",Associate," Albuquerque, NM ",Leanr something new,Working here has its pro and cons. Some days its stressful and some days is ok. The pay rate is good. Lunches and breaks are short. Learn Something new everyday at work.,4.0,4,4,4,4,4
" April 29, 2020",Executive Assistant," Tucson, AZ ",Very Cut Throat Environment - Management Lacks Experience,"Horrible harassment from male superiors! Felt like Mad Men environment! Praise you until they don't need you anymore. Even had one manager call me ""baby."" Very unprofessional!",1.0,1,5,1,1,1
" April 29, 2020",Per Diem TFS / VSTS Consultant / Core.Net," Richardson, TX ",Productive and Fascinating Environment,"I found the environment to be interesting, as they used a number of different technologies.

As a contractor, I would like to go back to work for Raytheon as an employee, if the opportunity were to arise.",4.0,4,4,4,4,4
" April 24, 2020",Mechanical Installer/Inspector," Waco, TX ",Leadership work with employees,The company is good company and would be a great company to work for if they had right leadership drinking and drugs doesn't have a place in work environment. where Government contracts being performed the company should have scrutinized and observed more carefully especially with managers and supervisors.,3.0,4,3,2,2,2
" April 24, 2020","Senior Engineer, Project Engineer"," Windsor Locks, CT ",Large company to work for,Everything you do takes longer than it should so be prepared. Nice people to work with and has lots of amenities. Has many different opportunities in case one job isn't quite the right fit.,4.0,2,3,3,3,3
" April 23, 2020",Principal Systems Engineer," Fort Sam Houston, TX ",Good exeprience,I really enjoyed working for Raytheon. The only thing that was awkward was how the government leadership misguided and never on track with the mission,3.0,4,4,2,2,2
" April 23, 2020",Senior Software Engineer," Sterling, VA ",Good People,I was able to expand my base of my knowledge they are heavy into trainging. The have good online resources for trainging and our constantly having lunch seesiion for people to train.,4.0,4,4,2,3,4
" April 23, 2020",Procurement Specialist and System Engineer," Denver, Colorado, USA ",Productive and encouraging,Raytheon allows for job growth and training opportunities. Workplace culture was conducive to work requirements. Allowed for both on the job and remote work.,4.0,4,4,4,4,4
" April 22, 2020",Senior Principle Engineer," Woburn, MA ",Good place to work because it enables one to flourish and grow,"I was able to do some of the best work of my career at Raytheon. The work enabled me to greatly enlarge my expertise and contribute much to technology. The management was supportive and very good to me.
.",5.0,5,5,3,4,4
" April 21, 2020",Lead Field Technician," Tucson, AZ ",Hardest part of the job,Hardest part of the job was dealing with the fact of job fairness. This was almost impossible. I’m a team player and there to each their own. Especially with your working with a boss that has his two little brothers there. Since he’s the boss they all want to be your boss . I follow rules and do what I’m told.,2.0,2,5,2,3,3
" April 20, 2020",Senior IT Technologist," Richardson, TX ",Very nice place to work and large enterprise company.,Very nice place to work and large enterprise company.I have gotten lots of IT learning experiences.It's multi culture company and have multiple location cross the world.,5.0,5,5,5,5,5
" April 20, 2020",Executive Assistant," Tucson, AZ ",Difficulty to move up,"Paid OT was nice, atmosphere was friendly, campus is clean and tidy. Difficult to promote within, management communication somewhat lacking. Nice to be able to have laptop to work from home when sick.",4.0,3,4,3,3,3
" April 19, 2020",Subcontract Administrator," San Diego, CA ",Challenging and energizing work place,"The workplace was invigorating and I looked forward to going too work every day. Team work with stakeholders, senior managers, follow workers and customers was awesome. Fellowship with everyone was quite an experience. I would gladly recommend anyone if they were interested in being part of a productI’ve and effective team player.",5.0,5,5,5,5,5
" April 18, 2020",SR Systems Engineer," Fort Hood, TX ",Contract work can be unpredictable.,Great overall company. Most units within Raytheon have work that will run for years without end. When on contract ends there is usually another one waiting in the wings to keep employees working.,5.0,4,3,3,4,5
" April 16, 2020",Quality Control Inspector," El Segundo, CA ",Easy going and Meticulous,Will do what it takes to get the job done right. Work to my best ability and effort. I’ll take the time to help others and teach others. Always open for change.,4.0,3,5,5,3,4
" April 15, 2020",Principal Information System Technologist," Tucson, AZ ",Team mates were always willing to help when there were problems,"It didn't matter if you were a higher grade level than someone else, my team mates were always willing to help with an issue.

Also my section and department management always willing to help if things got overwhelming. They assisted when they could, and supported us in every way.",4.0,5,4,5,4,4
" April 15, 2020",Sr. Systems Engineer," Beale AFB, CA ","Kind of Rough, hope they can get better.","I am sure that depending on were you work for Raytheon it could be pretty neat, however working in a building with no windows for 12+ hours was not a very great humane experience just because of their policy when it came to breaks. If you are going outside to take a walk around the building during a 12 hour shift you have to take that time out of your time card and stay longer in the day to make up the time. If you eat lunch outside the building then you must take it out of your time card. You are approved to take 30 minutes for a 12 hour shif, but not paid, need to work during that time. I feel that if you work a 12 hour shift you should be able to have a couple 10 minute ""PAID"" breaks and a paid lunch, but maybe that is just me.",2.0,2,4,3,1,1
" April 14, 2020",Senior Software Engineer," Aurora, CO ",Stable software engineering job,I have learned a lot and worked with very talented people. It is a challenging job and requires a lot of domain specific knowledge. It took a long time to get up to speed.,4.0,5,4,3,3,4
" April 14, 2020",Writer/Instructor," Lawton, OK ",Good Cooperation needs some managerial improvements and pay increases,Overall the experience at Raytheon was good however there was a high rate of turn over and the management was very good. We were a bit overworked as writers and instructors and under paid so employees such as myself left for other better paying jobs. Management did not divvy out travel/work assignments in a fair manner favorites seem to get the best assignments. Therefore you could get stuck in a cubicle for extended times even if you were a better instructor than somebody else. You didn't always get assigned tasks according to your strengths or work experience.,4.0,4,3,3,2,3
" April 14, 2020",Senior Logistics Engineer," Colorado Springs, CO ",Good company to work for,Learned so much about logistics during my time there. My first time working in logistics and found everyone was will to help and teach me what was required and good work environment.,4.0,4,4,3,3,3
" April 14, 2020","Manager, Operations Lead - Electric Power Systems", Electric Power Systems (Current Employee) ,Good Company,"Friendly environment, good culture, engaged leadership, wide range of opportunities within, good education reimbursement plan, casual dress environment.",4.0,4,4,4,4,4
" July 13, 2020",Associate," Albuquerque, NM ",Leanr something new,Working here has its pro and cons. Some days its stressful and some days is ok. The pay rate is good. Lunches and breaks are short. Learn Something new everyday at work.,4.0,4,4,4,4,4
" April 13, 2020",Mechanical Engineer I," El Segundo, CA ",Get lost in the Monolith,"Raytheon was alright, but you are just one of many. Even if your are exceling on your programs, there are no guarantees that gets back to management. Section leads seemed to overworked to actually help with employees. Also the north campus is super dingy",3.0,5,3,3,2,3
" April 13, 2020",Manufacturing Mechanical Engineer," Tucson, AZ ",Manufacturing Engineering at Raytheon,"Manufacturing engineering at Raytheon does not feel like engineering. Most of the time you are stuck doing very mundane, rote tasks such as routing hardware using an incredibly nonintuitive, nonuser friendly system.",4.0,3,4,5,4,2
" April 13, 2020",Software Engineer," Sterling, VA ",Supportive and family friendly place,It is a great place to work and numerous benefits. I have lots of support and great team to work with. I appreciate the process in place and the team. I also enjoy the team structure and management team.,5.0,5,5,5,5,5
" April 13, 2020",Southeast Regional Training and Operations Manager - ACDelco Project, ACDelco Project (Current Employee) ,Contract work to GM,Good Working with field personnel. Enjoy delivering latest automotive skills and knowledge to field technicians. Company car provided for work activities.,3.0,3,3,2,3,3
" April 11, 2020",Senior Leader," Aurora, CO ",Overbearing leaders who are disconnected from employee experience,"Raytheon has lots of good looking values on paper, but many leaders do not put them into practice. In fact, some of the worst leaders seem to get elevated here, which reflects the toxic behaviors that the company deems ""acceptable."" The typical day can be fast-paced with interesting work, but the company does not consistently value work/life balance as part of its culture, which puts employees at high risk for burnout. Expect lots of bureacracy and ""old white guys with egos"" mentality. While diversity is improving, the culture is quickly falling behind in the times. Unfortunately, Raytheon needs to take bolder steps to remain relevant and be a more enjoyable place to work. If you're looking to work here, proceed with extreme caution.",3.0,2,4,3,2,3
" April 9, 2020",Senior Systems Analyst (IT)," Garland, TX ",Great People to work with while I was there,Enjoyed my time with the company. While it was E-Systems I was in a lot of the sports clubs that slowly diminished away as the company got larger. Benefits were great that was worth staying so long and that I enjoyed all the people/friends I worked with. I was with the company when it was E-Systems and then bought by Raytheon.,4.0,4,4,4,3,4
" April 8, 2020",Tech Support Engineer," Richardson, TX ",Average Company,"Each Program and manager runs their group differently so I can't represent entire company. Although work ethic and skill set is recognized as being above par, receiving a pay grade for it is a long drawn out process that may or may not happen. Ask as high as you can during interview otherwise you will be sorry later.",3.0,3,3,3,3,3
" April 7, 2020",Industrial Engineer," Tucson, AZ ",Good,"Great company to work for people are really nice and helpful. People willing to help for others to succeed. Good job, great benefits and community. Highly recommend",5.0,5,5,5,5,5
" April 6, 2020",Sr. Automation Engineer/Chef Developer (Government Contract)," Garland, TX ",They hired a convicted felon and team members were smoking ecigarettes at their desks,"They hired a convicted felon and team members were smoking ecigarettes at their desks, and I reported these things. I was retaliated against to the point I had to quit. They hired the felon on as a perm and he was arrested again in 2019(first time was 2015). This was the Justice program. If you take a job there, record everything you can, BCC as many emails as necessary for corroboration to cover your rear. It took a year or so, but the program director was replaced. He was in the role for about 15 years from what he had told me.",2.0,3,4,2,2,1
" April 5, 2020",Assembler," Andover, MA ",No,"Worked a lot of years and earned a lot of money at Raytheon. It’s not the same company that I started at. No longer employee driven, bottom line is what matters",5.0,4,5,5,3,4
" April 4, 2020",Training Administrator," Troy, MI ",I've enjoyed working there for the last 12 years,It's a good company to work for. They praise you for work well done. Credit is given when credit is due. Everyone is super friendly. It's a great atmosphere!,5.0,3,4,4,5,5
" April 2, 2020",PROGRAM QUALITY ENGINEER," El Paso, TX ",fun work place. Would recommend to anyone.,great company to work for. The culture is fantastic. The most enjoyable part of this job was the people. Most of the folks that work at Raytheon are ex-military. I fit right in.,5.0,5,5,5,5,5
" April 2, 2020",Production Controller Msl," Louisville, KY ",Great,Outstanding job. Management as well. UNION job. Flexible. Location. Facilities. Salary. Meaningful task. Several organizations with than job. Great time.,5.0,5,5,5,5,5
" March 30, 2020","Senior Executive Assistant, Human Resources"," McKinney, TX ",Great Company,Great company to work for. Entered at unfortunate timing where a merger was taking place and position was affected. Would recommend to others who are interested in the company.,5.0,5,5,2,2,4
" March 29, 2020",Mechanical Engineer," El Segundo, CA ",My current,"It was very good field. But It is very hard to get the right jobs.. most the job base on experience. I think, the design is the skill of each person. Therefore, You have to work hard. and You have to enjoyed with the job.",4.0,4,4,4,5,4
" March 27, 2020",Infrastructure Engineer," Aurora, CO ","Bad communciations, incompetance","Disorganized, chaotic environment. Micro managing, millenials are telling Baby Boomer how to do their job. No proper training Worst Cafeteria
Screwed up division.",1.0,1,1,1,1,1
" March 26, 2020",Senior Computer Systems Technologist I," Tucson, AZ ",Fast Paced Environment,"Multiple internal customers, very fast-paced, challenging and demanding.
9/80 schedule is great.
The only thing is if you are involved in a security violation incident, people turn their back on you and management/HR may threaten the individual while the investigation is ongoing.

It is a great place to work,",4.0,4,3,3,3,4
" March 26, 2020",Engineering Fellow," San Diego, CA ",Focused on value to the customer,Customer focus was a top priority at the expense of employees. Schedules and budgets were not realistic on the majority of the programs. Program successes were dependent on a few talented engineers.,3.0,3,4,4,3,3
" March 26, 2020",Plant Assistant, New Mexico ,Excellent,"I’ve been working here for over three years, and it has been a great experience to learn new skills and to achieve daily goals and standards. Would highly recommend working here again.",5.0,5,5,5,5,5
" March 26, 2020",Senior Systems Engineer I," Chantilly, VA ",I don't have anything bad to say.,"I enjoyed my time with Raytheon. I worked in 2 different locations, at a customer site and sometimes at corporate. The team I was a member of, we still to this day to meet up and catch up with each other a few times a year.",5.0,5,5,5,5,5
" July 13, 2020",Associate," Albuquerque, NM ",Leanr something new,Working here has its pro and cons. Some days its stressful and some days is ok. The pay rate is good. Lunches and breaks are short. Learn Something new everyday at work.,4.0,4,4,4,4,4
" March 25, 2020",Procurement/Subcontracts Manager," Aurora, CO ",Stable company with good employee benefits,Very good company to work for. Work environment and culture is fairly good. Employee benefits are better than most companies. Always opportunities for advancement.,4.0,4,5,4,4,4
" March 25, 2020","Planner, Production Control Specialist II"," Andover, MA ",Good place to work,good place to work-- dedicated employees--product produced served worthwhile purpose in ou national defense planning--9/80 schedule is a plus--can be up and own depending on contracts,4.0,0,0,0,0,0
" March 24, 2020",Production and material control manager," Goleta, CA ","I have enjoyed my career at Raytheon, but the commute is getting too long.","I have enjoyed my work at Raytheon, but I am looking for something closer to my home. I look forward to returning to the warehouse, which was the first manager position I held.",3.0,1,4,2,4,4
" March 24, 2020",Assembler," Andover, MA ",Company cares about nothing but profits,"If you like mind-numbing work whilst stuck at a bench all day, Raytheon is for you!
If you love management that has no grasp on anything Assembly workers do that constantly try and cut break times, and stop workers from talking (as if you're still in high school) Raytheon is for you!
If you loved all the childishness of high school rumors, and bathroom drawings then Raytheon is for you!
Don't like your manager? Scream in their face for something that probably is out of their control, that's what most of the old timers here do, and you're part of a union so who cares, right?
Don't mind being looked down upon by higher ups just because you're union this place may just be for you.

In all seriousness though this company treats their employees like garbage whilst outsiders who find out you work there will ""aww"" at the fact that you work for ""such a good company with GREAT benefits"".

This place is soul sucking and not for anyone who isn't planning on spending the rest of their lives there.

If you need a job that will get you through school, sure they say they'll pay for it but that isn't a guarantee. They deny workers of that benefit quite frequently to save some money. Unless you're a business major or an Engineer student they won't pay for you schooling, even if there are job opportunities within the company that call for that profession.

Depending on the area you work they will be incredibly difficult or very lenient towards having flex time for classes that are taken outside of Raytheon's own schooling. What I mean by that is if you are taking one of Raytheon's",1.0,1,3,1,1,1
" March 23, 2020",Deputy Site Manager," Slc, UT ","Great enviroment, pay and bennefits","management was very workable, pay and work load were reasonable. Some of the middle management was very power hungry and VERY agenda driven, standing on the backs of others to look taller.",4.0,4,5,3,3,3
" March 18, 2020",Tax Associate," Waltham, MA ",Decent benefits; poor management and company culture,"Benefits are pretty good such as 401K, insurance, and 9/80 flex schedule, however, management is very poor and creates a bad office environment and culture. Hardest workers were underappreciated and continually given more work with no rewards or recognition.",3.0,3,3,3,2,2
" March 15, 2020",Electrical Engineer II," Tucson, AZ ",Good ol boys club and active sabotage of younger employees,"Summery says it all.
There was always a good ol boys club, it didnt matter how well your work was or how thorough you were, if you didnt know the right guys, you got the shaft.
Younger employees are also sabotaged and actively told wrong information to talk about or bad practices so that they look bad.",1.0,1,1,1,1,1
" March 15, 2020",Validation Site Manager and Consultant," Hato Rey, PR ",Excellent Place to Work for those how are willing to give the extra mile. Always fun and inovative,"Raytheon was an excellent company for those are highly motivated and proactive. Also, if you care in the Company Values and Client Satisfaction. The efforts is paid not only in earning increase but your opinion will count.",5.0,5,5,5,5,5
" March 15, 2020",Sr Program Cost Schedule & Control Analyst," Goleta, CA ",Nananananananana,Raytheon as a whole seems to be a good company to work for. They do care about work/life balance and encourage people to use their time off. This is welcomed by the employees.,3.0,4,4,3,3,2
" March 15, 2020",Design Engineer II," Huntsville, AL ",Some good people. They're making an effort to keep up.,"Raytheon is a good company that is putting the effort in to speed up, but cannot fully commit to leaving the old ways behind. Not sure if that's a bad thing or not.",3.0,0,0,0,0,0
" March 14, 2020",Electrical Engineer I," Tucson, AZ ",Good Place to Lern and Expand Skill Base,"Raytheon prides itself in the opportunity to expand job responsibilities in the form of project mangement and subject matter expertise. People are happy to answer questions to help get work done, and most people are friendly. The concern, though, is the fact that the company develops weapons for the government to kill indiscriminately.",1.0,4,3,4,5,1
" March 12, 2020",Bravo tech," McKinney, TX ",Good,Good salary irregular work hours always on call. You work 7 days a week. The IBM co tractors are not Experienced enough to work on EMC equipment. The work life balance is horriable.,5.0,3,3,5,3,5
