date,employee_title,location,review_title,Review,rating_overall,rating_balance,rating_benefits,rating_job_security,rating_management,rating_culture
" March 19, 2020",Associate, District of Columbia ,Run Away,BAH is so inconsistent with regards to pay and promotion. They preach that they care about their employees but they don’t act on it by improving benefits. The culture is “give give give” but don’t you dare try to take. I went out sick with a doctors note and they still weren’t happy. God forbid something happens that doesn’t support the firm—you’ll be gone. Don’t waste your time here. They don’t pay well.,3,4,1,1,1,1
" March 7, 2020",Senior Human Capital Consultant," Washington, DC ",Great for people starting their career,"Great for development as a consultant, seems like it's very easy to plateau after a few years. Individual managers are very supportive but contracts that bring a lot of money to the confirm will always come first in the end.",4,5,5,4,4,4
" March 5, 2020",Cloud Database Engineer," Washington, DC ",Many project deliverable options,The most enjoyable part of job was working in different projects across the firm. I was able to build my skill sets quickly and thrive in new environments.,4,4,5,4,4,4
" February 26, 2020",Lead Associate," Washington, DC ",Lots of Potential but Slow Moving,Experiences vary a lot and it's every man for himself environment. The firm has no D&I agenda and lies about it's priorities. Most people are running on autopilot to collect a check. Slow-moving innovation...,3,3,1,5,2,3
" February 21, 2020",Lead Technologist, District of Columbia ,Great place to work,"Great company to work for with great benefits and strong leadership team. Engages staff well, rewards team works and collaboration. Flat organization work",5,4,4,4,4,4
" February 19, 2020",Full-Stack Developer,Stack Developer (Current Employee) ,Good place to work,"Depending on the project/team, you can have a very good time working at Booz. It's hard to say for all projects, but I've been on good ones so far and on a really bad one - luckily only for a couple of weeks :). Do your research, get to know the project you will be working on ahead of time - my best advice.",5,5,3,4,4,4
" February 16, 2020",Senior Manager," Washington, DC ",A reputable company undergoing constant transformation,"Overall, the company has a strong work culture that respects work-life balance and professional development. However, while the benefits packages are comparable to other firms, overall compensation is mid to lower than industry average. Furthermore, there are unclear paths to progression/ promotion and frequent transformation means employees are frequently starting from scratch in building their business case for higher opportunities. Plus, leadership development tends to be based more on relationships that work productivity. It's a meritocracy until it's not.",3,4,3,3,3,4
" February 11, 2020",Lead Associate," Washington, DC ",Work/life Balance,"People understand that you have a life outside of the office and it is accepted.

I also appreciate not having to make up excuses to perform mundane life tasks outside of the office.",3,3,3,3,3,3
" February 5, 2020",Intern," Washington, DC ",Great work/life balance,"I had charismatic managers who cared about the work, and weren't obsessed with moving up the corporate ladder. They encouraged work/life balance and were great examples of the practice in their daily lives.",5,5,5,5,5,5
" January 30, 2020","Automation Tester, Consultant"," Washington, DC ",Good place to start out,"Its a great place for a recent graduate. Like many people say this place is a stepping stone. However, I have heard they're trying to cut costs ever since going public so their first offers to recent college graduates aren't the best in the industry.",4,4,2,3,4,4
" January 29, 2020",Federal Project Manager," Washington, DC ",High Bar,Commitment to excellence and culture focused on professionalism and hard work. My colleagues are some of the hardest working and intelligent practitioners in strategy consulting.,4,3,5,4,5,5
" June 29, 2020",Senior Consultant," Washington, DC ",Great opportunity,"Was an amazing opportunity to work for this organization. The work was meaningful and had impact. When free to pursue other areas, the job stayed interesting. If constricted to a operation, you can feel stagnant.",4,5,4,3,3,4
" January 26, 2020",Product Manager," Washington, DC ",Productive fun place to work,Great place to grow a career and learn about contracting. Good for networking and expanding what you know about I would recommend for almost anyone in the D.C. area.,4,4,3,4,4,3
" January 8, 2020","Business Analyst, Finance, Energy, Economic and Development"," Washington, DC ",Good stepping stone in your career,"Great culture, however, you do not necessary get the grow within your position much. Also company needs better pay. But great place to start your career.",2,0,0,0,0,0
" January 7, 2020",Software Engineer," Washington, DC ",Apathy & Mediocrity,"I'll give you an example of the treatment you can expect here:
- if you win a hackathon, someone from the company will call it a ""Booz Allen win"" and fail to give you credit.
- if you pitch an idea, someone will take credit for it and you'll never get time to work on it. No one will believe you came up with it, no one will show respect for you, no one will ask if you have other ideas, no one will offer help finding a position that would allow you to work on your ideas, no one will offer help finding resources outside the company to enable you to work on your ideas, there will just be no response & eventually you'll notice someone else stole your idea and implemented a terrible version of it that missed the point of the invention.
- There is no support for inventors. There is, however, ridicule for people with any ideas at all, let alone excellent ideas, because their business model rewards lying to government agencies to get contracts, and then executing the terrible unnecessary projects detailed in the contracts. They do not reward innovation or intelligence. Stay away unless you're desperate for a job.",1,1,1,1,1,1
" December 23, 2019",LEAD ASSOCIATE," Washington, DC ",Great company with opportunity for growth,"Great company with opportunity for growth. Like many places networking is the key to success. Plenty of opportunity to grow new skills and move laterally. Individual experience is largely dependent on project team, client, and manager.",4,5,4,4,4,4
" December 21, 2019",Lead UX Designer," Washington, DC ",It's an alright place,"Great for different projects and teleworking options, but advancement opportunities are sometimes hard to come by. Some government contract work can also be very slow at times. Being in the creative space it also has a good amount of restrictions.",3,3,3,3,2,3
" December 16, 2019",Business Process Management and Administrative Specialist," Washington, DC ",Big Company,"They're cool. Has its ups and downs with any job, but the crowning achievement was how they took care of their employees during the furlough. We were the lucky ones who got paid and received assistance.",4,3,4,4,3,3
" December 11, 2019",Senior Consultant," Washington, DC ",False Advertising and Misplaced Priorities,"Booz Allen Hamilton lives off of an outdated reputation as a top consulting firm while primarily profiting from staff augmentation contracts with the federal government. The company's recruiting scripts blur the line between fact and fiction to attract talent that would otherwise decline. The cultural environment is bizarre; the company prioritizes social interaction among employees over producing high-quality work products for clients. The lack of honesty, transparency, and appropriate focus make for a less than tenable situation for those seeking a substantive and rewarding career platform. To make matters worse, the company selectively underpays new consulting staff. However, one can easily trade on the company's brand name to transition into better organizations.",1,1,1,1,1,1
" December 5, 2019",Executive Assistant - Global Mobility Specialist, Global Mobility Specialist (Current Employee) ,Overall a good firm,"The firm is a good place to work, the people are all welcoming and supportive, the salary is greatly matched to your role and skill level, telework available and work/life balance is considered. The only hiccup I have is when your manager leaves the firm it is up to you to find a new manager and if they are not hiring for the level of support, you are most likely reduction in force (RIF) .",3,4,4,2,2,4
" December 3, 2019",Associate," Washington, DC ","Good people, lots of bureaucracy","Very project-based consulting; I was on a completely new team every 6-12 months, which got a little lonely. You really have to be your own advocate and shouldn't assume that your superiors are pushing for you. Most people are super smart and good to work with.",3,0,0,0,0,0
" November 25, 2019",Internship," Washington, DC ",Relaxed workplace but expects excellence,"I have had two summer internships with BAH and both were amazing experiences. Telecommuting was an option, the offices provided snacks and a comfortable environment.",5,5,5,5,5,5
" November 13, 2019",Principal & Distinguished Technologist," Washington, DC ",Great place to work but very much federal contracting mindset,"Great place to work but very much federal contracting mindset. If you are interested in a technology oriented job, then this is not the best place to work.",4,3,3,3,3,3
" November 10, 2019",Senior Manager," Washington, DC ",Self Directed Career,Plentiful junior to mid roles. Education opportunities exist and employees must take advantage to advance. Both internal and external skill building -- including key partnerships with technical certifications and leadership education. People are the best part of the job.,3,3,3,3,3,4
" October 24, 2019",Data Science Intern," Washington, DC ",Great place to work.,"Great place to work. Consultant work, with different organizations. Biggest government contractor. Dress code not clear, but preference over formal and business casual.",4,4,4,4,4,4
" September 25, 2019",Lead Associate," Washington, DC ",Too much emphasis on Federal Government stifles flexibility and creativity,"Booz Allen is home to a lot of smart, qualified people. However, about 95%+ of the work is with the Federal Government and the firm has started to increasingly align its culture, practices, and structure with the Federal Government - the same Federal Government we are hired to try to help/fix. Lots of ""butts in seats"" work with little creativity or critical thinking and a hyper-risk averse environment that micromanages and kills good ideas reflexively. The brand seems to be slowly decaying away as we look for way to squeeze more money out of the government without fixing the underlying issues of incompetence, laziness, bureaucracy and cronyism. Benefits used to be top shelf - now they have marched to the middle. Not terrible but not at the gold standard we once had.",3,3,3,3,2,2
" September 10, 2019",Analyst, District of Columbia ,Poor middle managment reflected by poor senior managment,"While the tools, programs, and resources to excel are in place, the middle managers lack the ability or will to implement the tools or the will to assist in the use of the tools. Focus on getting people to just fill a seat is wide spread, but preparation to help individuals be prepared for those positions is not a concern. A fear of losing the contract causes middle management and senior management to forget that those that work for them are their clients too.",1,1,3,2,1,1
" September 10, 2019",Associate," Washington, DC ","Great to Start, but likely to burn out","Booz Allen is a great place to learn foundational consulting best practices. The higher you climb in the company, the more political it becomes. It is recommended to network as much as you can and take control of your career.",4,3,5,4,3,4
" July 22, 2019",Full Stack Developer," Washington, DC ",You Define Your Experience,Booz allows you to define your own experience their based on your interests and skills. Every person will have a different experience and most teams are willing to work with you if you desire change.,4,4,5,5,4,3
" June 30, 2019",Senior Associate," Washington, DC ",Heavy handed company; a shadow of it's former self,"I worked for Booz Allen twice. The first time was for 6 years, before-9/11. The second time was for just over 10 years. In that time, it became a very heavy handed company. During my first stint with Booz, it was a very innovative, smart, and agile consulting company. Certainly top shelf. Today, they lack opportunities for innovation, creativity, and growth. While they claim to “empower people to change the world.” I’ve never seen anyone change anything at Booz Allen. Banding is based on the old Booz Allen, not what exists today.

Post Snowden they setup an insider threat program to monitor employee behavior. When I was there, they made everyone sign a legal waiver to be continually monitored. This included ongoing background checks, credit checks, social media, computer, cell phone, blogs, news reports, etc.

Most work these days is “buts in seats” at government offices under the supervision of a government employee. It can be years before you even visit a Booz Allen facility. Unless you work with your manager onsite, you might only see them once a month or less. You still have to do daily time sheets, annual assessments, and other admin functions. The company no longer provides computers to new employees; no laptop, cell phone, etc. You have to use your own computer for admin functions; other than your timesheet, you can’t do Booz Allen admin functions on a government computer. For the most part, you’re a bit like a temp employee outsourced to a government agency.

Having moved on to a truly innovative company that’s really changing the world, I now see just how bad",1,0,0,0,0,0
" June 8, 2019",Task Manager," Washington, DC ",Disfunctional Management,Extremely disorganized management frequently reorganizing the team structure and roles impacting the ability of team members to evolve skills around a chosen career path. Very poor work life balance for those wishing to advance. They depend heavily on those wishing to advance to perform a high volume of basic administrative tasks after hours in service to senior leadership in order to prove firm loyalty. These expectations tend to fall more heavily on women than men and would be better suited to more junior staff.,2,2,3,3,1,3
" May 27, 2019",Senior Health Policy Consultant," Washington, DC ",Love/Hate Relationship,"I started my position with Booz Allen completely in love with my job. I was working with the government organization I hoped to work with, I was doing meaningful work and I worked with an amazing team. However, when I left the team to seek career advancement, I lost the network that lent to my initial success and happiness. My direct supervisors and administrative team changed, and I was never given the necessary support to locate secure employment after this change.

Booz Allen can be an amazing company to work for but your success and happiness is directly related to your team and network and you have limited control over that aspect.",3,4,4,3,2,3
" June 29, 2020",Senior Consultant," Washington, DC ",Great opportunity,"Was an amazing opportunity to work for this organization. The work was meaningful and had impact. When free to pursue other areas, the job stayed interesting. If constricted to a operation, you can feel stagnant.",4,5,4,3,3,4
" May 14, 2019",Associate," Washington, DC ",Great place to work and develop,Great place to work and many opportunities for career development. It can be challenging to find contracts that provide career growth though. Management is excellent.,5,5,4,4,5,5
" March 17, 2019","Associate, Strategic Innovation Group"," Washington, DC ","Great colleagues, poor management","I was very impressed with my colleagues at Booz Allen - intelligent, hard working, good ethics. But management kept changing their vision, and I kept getting whipsawed. Ultimately they had very little interest in creating a secure environment. I found that trying to find a job internally was no less stressful nor easier than finding a job anywhere, so I opted to go independent where I spent much less time on internal business, reviews, etc. and the slight decrease in job security was more than made up for with greater compensation and control over my future.",3,5,3,1,2,3
" March 16, 2019",Associate Manager," Washington, DC ",Horrible culture,"The company strives to provide staff augmentation doing lackluster work for crummy US Government clients. By the way, fairness is no longer a core value at Booz Allen Hamilton.",1,1,2,1,1,1
" February 20, 2019",Associate," Washington, DC ","Good company, but leaders are a mixed bag","Your experience will be completely dependent on your leadership. If you work on a team with confident/competent leaders who believe in communication and are actively engaged in professional growth and development, you will be challenged in all the right ways and your experience will be amazing. If your leadership is weak, fear-filled, or insecure, turn and run and never look back. You will spend your nights and weekends working tirelessly to assuage their egos, inadequacies, and inability to properly set or communicate priorities.

Certain markets and teams are better than others. Focus on external engagement; work and build a portfolio across clients and skill-sets.

Do extra research if you're exploring internal options -- they are seen as expensive overhead completely removed from the general experience; largely a detriment to the firm (think The Capitol in Hunger Games). There is some expertise and creativity, but mostly smoke and mirrors. A lot of add-on, ad-hoc, high cost/low value certifications to distract from a highly reactive culture which specializes in manufactured urgency, a lack of transparency, and cloudy expectations.

Throw your hat in the ring and give it a try. It's great for some, terrible for others, and short-lived by most. Assess your situation quickly though. Make it work for you and leave the minute it doesn't. There's no point investing your time in fixing things here. What's broken has been firmly rooted and supported for over 100 years. Don't believe the excessive talk/show about being nimble, empowering people, and on all the",3,3,3,3,1,2
" January 30, 2019",Lead Technologist, DC ,Learning curve nice,".NET DEVELOPER - Learned a lot including using nice third party controls like Dev Express Controls in c# applications.

Learned a lot about about c sharp.",2,2,2,2,2,2
" January 17, 2019",Associate," Washington, DC ",Great Place to Work,I loved working at BAH and in hindsight would love to work there again. Large company but still growing in markets that I am aware of. They have competitive benefits with industry and the managers I have been lucky enough to work for were really great people who showed concern for you as an employee and a person. I shouldn't have left.,5,5,4,4,5,4
