date,employee_title,location,review_title,Review,rating_overall,rating_balance,rating_benefits,rating_job_security,rating_management,rating_culture
" May 18, 2020",Lead Engineer," San Diego, CA ",Best Place To Work,I've never been happier with a job and I didn't know a company could be this supportive. The emphasis on the company values is real and felt from the CEO all the way down.,5,5,4,4,3,5
" May 17, 2020",Operations Manager, New Jersey ,N/a,Good company that is all over the world. Plenty of sectors to work in. Overall the pay is fair and the company adds new ideas all the time to keep it fun.,4,4,5,4,4,4
" May 12, 2020",Data Scientist and Software Developer," Washington, DC ",You are a consultant and if the work ends-no one helps you find other work,"This isn't a company you want to work for right out of college since it's all consultant work and when task end on contract, no one will help you find work within the company. You have to re-apply for the jobs you find yourself in the company. They will allow you a 2 month or so wait in between but it really depends on your manager and if you have a champion. You may have to take any job just to stay billable and not the job you were originally hired for. If they aren't the prime contractor, you may be cut by the prime if they want to fill the positions with their own people. Not much diversity but they are trying to change that.",3,4,3,2,2,2
" April 28, 2020",Cloud Engineer," Herndon, VA ",Awesome,"Wonderful place to work for so far, I've been here a little over a year. During COVID they mandated that no employee would be laid off until at least July 1st 2020(this was placed in March if I remember right).",5,4,5,4,5,4
" April 28, 2020",Engineering Manager, MA ,They lie to get you in the door,"Smoke and mirrors.
They tell you what you want to hear to get you in. Flat out lied to me about the role, provide no training, work people into the ground. Incredibly disorganized. Terrible middle management.
Be very careful.",1,1,2,1,1,1
" April 24, 2020",Senior Marketing Manager," McLean, VA ","Flexible Work Environment. Innovative, Smart Teams.",I enjoy working for a company that values it's people. The flexible work environment has been great with work/life balance and the other employee benefits are helpful.,5,5,5,5,5,5
" April 23, 2020",Associates," Pensacola, FL ",Lots of research and developing manuals for the client,"Collecting, sorting and assembling data for technical manuals. On site assessments on the ships to ensure work was being done correctly for our client and collecting more information to include in the manuals.",5,5,5,5,5,5
" April 22, 2020",Lead Associate," Boston, MA ",Na,"I found the company internal culture to be very immature, and reckless. Although Booz Allen Hamilton is a consulting company, the employees are under developed/trained on how to appropriately interact with clients.",1,1,1,1,1,1
" April 22, 2020",Principal Director," Washington, DC ",Management Consulting,Booz Allen is a wonderful company to be affiliated with that lives up to its purpose and values. More focused on Federal Government consulting and may not be a good fit for job seekers that don;t have that type of experience.,4,5,5,4,2,2
" July 20, 2020",Senior Data Scientist," Tysons Corner, VA ",Work culture is pretty toxic,"Work culture is pretty toxic. Junior staff are asked to put in extra hours but not allowed to bill overtime. Once you get to management, you have to be over 80% utilized in addition to putting in weekend hours to fulfill business development requirements.",4,4,3,3,3,3
" April 20, 2020",Transformed a Regionally Aligned Intelligence Analyst," Washington, DC ",employee fit to position assigned,"Post hire, one may then be placed into a position of best fit for both the individual and the firm in a contract team an on a particular task order within that team. Helps ensure success for the new hire.",5,5,5,5,5,5
" April 20, 2020",Senior Lead Technologist," Washington, DC ",Challenging Projects with Bright Colleagues,"If you want to work in technology consulting for the government, Booz Allen is the place to do it. With a presence in nearly every agency and department, chances are you can find a fit at Booz Allen. Be prepared to work hard though--the projects are demanding and, depending on level, you're expected to strike a balance between individual contribution and people leadership.",4,3,4,5,3,5
" April 19, 2020","Lead Associate, Information Assurance and Business Development"," O'Fallon, IL ",Government Contract Work,"Like most government contract companies, once they start losing contracts they tend to give lack of work letters. You need to find your next opportunity through networking. If no new contracts are available you have to move on to a different company. Not a whole lot of loyalty to the employees.",3,3,2,2,3,4
" April 17, 2020",Information Assurance Engineer," San Antonio, TX ",Good Company,It was a fun place to work and the team was small. Team got along great and able to accomplish all tasks. Management oversight was nonexistent for the most part.,5,0,0,0,0,0
" April 17, 2020",Anonymous to protect identity," Washington, DC ",Not a good fit for those that need quiet environment to work,"""Hoteling"" is horrible. At Booz Allen, only the highet level folks actually have their own cube or space, the rest of us lowbies fight for open seats. I never could find a seat and could not focus. Booz has gone on a major hiring spree for younger professionals fresh out of college, which is fine until you are seated beside a team of them. It is as if every young group of professionals I encountered in the building would walk around in hoards together screaming and clowning and talking about partying at the top of their lungs. Impossible to concentrate in these environments.

My personal manager could not have cared less about me from day one, never gave me the time of day, never told me what to do or what needs to be done. Unbelievable really. I don't think my distaste is as much for Booz Allen as it is for my specific Manager and my team. It has just been a really bad experience, I regret leaving my previous employer to come here. Be careful chasing the money people, sometimes you make a lot more to be a lot more miserable. Blessing in disguise that layoffs are coming in hard. Hopefully I can get laid off and collect unemployment because I am terribly unhappy here and it has sapped my confidence in a matter of months.",3,4,4,4,1,1
" April 13, 2020",Military Range and Airspace Data Analyst / GIS Subject Matter Expert," Lackland AFB, TX ",Be in the right click,At least with the group I was working with you need to be in with management to get any of your ideas heard or acted upon. No matter what method you planned to use to get your task done if it was not the one management wanted (even if it was not there area of expertise) you better change your plans and use it if you want to have a positive review.,4,5,4,2,2,1
" April 12, 2020",Associate/Project Manager, Virginia ,Untrustworthy,"BAH is an untrustworthy organization. Don't go to bed with them, as an employee or small business owner. They are unethical and will not think twice to ""do a bait and switch"". If you are African American, beware and tread lightly if you decide to work for them, you will most likely be placed on a PiP at some point, mostly to prevent you from progressing.",1,4,1,1,1,1
" April 12, 2020",Associate," Charleston, SC ",Management and Program Management care little about the individual and will sacrifice any of them for corporate goals,Booz Allen is only concerned with corporate liability surrounding diversity. They do not protect or advocate for existing employees. Booz Allen will fire any employee at any time for dubious (at best) reasons. Do not work for this company.,1,3,3,1,1,1
" April 8, 2020",Senior Consultant," McLean, VA ",Great Company,"Great Organization and excellent culture.
You need to find your own project which can be stressful.
Consultancy firm, need to be prepared to drive your own career.",4,5,5,4,5,5
" April 8, 2020",Consultant," Arlington, VA ",Currently love working for Booz Allen Hamilton,"Booz Allen Hamilton has be an outstanding environment to work in. The firm has supported me in any direction I've wanted to go career wise, and I don't think I could find a more positive, helpful, & supportive group of coworkers.",5,5,5,5,5,5
" April 7, 2020",Management Consultant," San Diego, CA ",Great people to help you progress,"Booz Allen is a great company to get your foot in the door with consulting. The majority of projects are government-related, and the company has a strong military culture. The projects weren't my cup of tea, but if you come from a military background, it's perfect.",4,4,4,4,4,4
" March 31, 2020",Senior Associate," Arlington, VA ",Great company,"Great company with a great mission, great clients, and great employees. Diverse and inclusive; the sky is the absolute limit for anyone who chooses to join the firm, do great client-facing work, and put in the work to develop themselves to take-on leadership and management responsibilities.",5,5,5,5,5,5
" March 31, 2020",Systems Engineering Consultant," Washington, DC ",Great place to work,"I highly enjoyed my time with Booz Allen Hamilton. The firm gives you the tools to succeed on your projects and allows you to grow in the industry. I was able to take advantage of their in house trainings for ITIL and they have many others that are fully paid for that will help anyone advance quickly in their industry of focus.

The benefits package at Booz Allen has been one of the best I have seen amongst any other firm out there. They make sure to take care of their employees and that they truly have a great work life balance.

The work culture is fantastic, regardless of age and experience everyone there has a entrepreneurial mind set and is out going, you can’t help to be out going. Everyone I worked with was friendly and was willing to help me with any questions I had. The managers also recognize anyone for their hard work ethic and they make sure to move you up in the organization.

I would highly recommend to anyone to work for Booz Allen Hamilton.",5,5,5,4,5,5
" March 28, 2020",Associate, Fort Gordon GA ,The Good,The firm focuses on the improvement of employees education and experiences through available online training and webinars. They keep employees up to date with emails to their Booze Allen email account. They have work challenges and a great benefits package. It's a great place to work.,4,4,5,4,4,4
" March 26, 2020",Lead Associate," San Antonio, TX ",Largest company I've ever worked for.,"With the size of the company comes both some politics but also tremendous opportunity. I think the sky is the limit of where you can go while working at Booz Allen and you get back what you put in. If you're happy with doing the bare minimum, that's fine and you can have a great, secure, fulfilling career but may not get advancement opportunities. If you're willing to go above and beyond and take on more responsibilities, especially those that might push you beyond your current comfort level, the opportunities, recognition, and advancement will inevitably come as a result.",5,5,5,5,5,4
" March 26, 2020",Senior Consultant, Virginia ,An inclusive and engaging enviornment.,"Although I haven't been here long, I find working at Booz Allen very rewarding. I mostly work with various clients but even then I'm kept connected with my company through several avenues that helps me feel like I'm not ""lost"" in the shuffle.
From the beginning it has felt like the company is interested in fostering my growth. They have shown me in many ways that they take career advancement seriously when you communicate what you want out of your time at Booz Allen.
I'd say the hardest part is working with government clients but it's not enough for me to not like it here. Overall my favorite thing about this job is the fact that it always feels like someone is there to lend a hand.",5,4,4,5,4,4
" March 24, 2020",Associate," Norfolk, VA ",Great workplace,Great place to work. Booz Allen cares about their employees and it shows in the way they treat everyone. The workplace is very casual and modern and makes it a great place to work,4,4,4,4,4,4
" March 23, 2020",Associate- Program Manager Internal Process Review Team, Program Manager Internal Process Review Team (Former Employee) ,Room for growth and advancement,The company encourages advancement and there are plenty of opportunities to grow within the firm. The culture at BAH is strong and the rate of those who have left come back quite often.,4,2,5,5,4,4
" March 19, 2020",Sr Technical Federal Sourcer- Cloud/Big Data/AI/Security - Clearances, Cloud/Big Data/AI/Security ,Lack of stability,"Good people, shady culture, no stability . I enjoyed the manager I worked for, but unrealistic expectations. This is an extremely competitive market and they want to receive a Ferrari for the price of a Ford",3,3,3,1,3,2
" March 19, 2020",Associate, District of Columbia ,Run Away,BAH is so inconsistent with regards to pay and promotion. They preach that they care about their employees but they don’t act on it by improving benefits. The culture is “give give give” but don’t you dare try to take. I went out sick with a doctors note and they still weren’t happy. God forbid something happens that doesn’t support the firm—you’ll be gone. Don’t waste your time here. They don’t pay well.,3,4,1,1,1,1
" July 20, 2020",Senior Data Scientist," Tysons Corner, VA ",Work culture is pretty toxic,"Work culture is pretty toxic. Junior staff are asked to put in extra hours but not allowed to bill overtime. Once you get to management, you have to be over 80% utilized in addition to putting in weekend hours to fulfill business development requirements.",4,4,3,3,3,3
" March 19, 2020",Intern," Annapolis Junction, MD ",Great Place to work,Great place to work they value you and your skills. They give you resources to get better. However if you don't have a security clearance/can't get one you won't be able to find good work here.,5,5,5,5,5,5
" March 16, 2020",Lead Associate, Virginia ,Leadership is Hit or Miss,"There are some great leaders. And then there are those leaders who have been around 10+ years, and are mailing it in. They need to purge at the Sr. Assc. and Director levels at 10+years.",4,4,2,2,2,3
" March 13, 2020",Consultant," Herndon, VA ",great place to work,"i have learned different technical skills from the training given by the company , flexible working hours and locations , grate company culture and they treat people as assets rather than cost.",5,5,5,5,5,5
" March 13, 2020",Senior Consultant," Arlington, VA 22202 ",I often feel held back but I make a living,"I have been stuck in the same contract for four years trying to get out without much support from company career resources staff, and at several points I have discovered that my compensation was far less than the market rate for the productivity I put in. I make a living, but it's not fulfilling.",3,4,3,3,2,3
" March 11, 2020",Senior Materials Engineering Technician," McLean, VA ",Very productive employer to work for,BAH is a very fun place to work for. They are very respectful and ethical. They care a lot about they're employees and they're clients as well. Are always looking to help they're employees to meet goals.,5,5,5,5,5,5
" March 10, 2020",Senior Consultant," Fort Meade, MD ",Great place to work with lots of growth,Depending on your skills you can find many different opportunities to find work within the company. It can be a great place to work depending on what you want to do.,5,5,5,5,5,5
" March 9, 2020",Program Management Support / Change Champion," San Diego, CA ",High paced environment,"My job provided me the opportunity to do challenging and interesting work.
My job made good use of my skills and abilities.
There were no significant barriers at work to doing my job well.",4,4,4,4,3,4
" March 7, 2020",Technical Program Manager," Belcamp, MD ",Great culture,"Booz Allen Hamilton allows you to gravitate to your skill level. There are ample opportunities to move up although it isn't rapid. Monthly feedback sessions are mandatory so you will know what is expected of you. If you are looking for a job that allows you to go it alone, this is not the company for you. Teamwork is essential to succeed with Booz Allen.",5,5,4,4,5,5
" March 7, 2020",Senior Human Capital Consultant," Washington, DC ",Great for people starting their career,"Great for development as a consultant, seems like it's very easy to plateau after a few years. Individual managers are very supportive but contracts that bring a lot of money to the confirm will always come first in the end.",4,5,5,4,4,4
" March 6, 2020",Cyber Security Analyst," Suffolk, VA ",Bad Experience,I personally had a terrible experience with BAH. I wished they had better or easier resources for reporting leadership with ill intentions. I left the firm because of a toxic and controlling workplace.,1,1,1,1,1,3
" March 5, 2020",Cloud Database Engineer," Washington, DC ",Many project deliverable options,The most enjoyable part of job was working in different projects across the firm. I was able to build my skill sets quickly and thrive in new environments.,4,4,5,4,4,4
" March 2, 2020",Project Manager," Norfolk, VA ","Fantastic people, but hard to find stability","Contracts come and go in defense contracting, so can be difficult to find a stable career path. I've had to take less meaningful work (work I'm overqualified for) in order to stay with company.",4,5,4,3,5,5
" March 2, 2020",Consultant, Virginia ,Wonderful company,Everyone should work at booz . They treat everyone fair they help you better your self they push you to bigger and much better goals the company helps you with personal goals as well.,5,5,5,5,5,5
" February 29, 2020",Executive Assistant," San Antonio, TX ",Great place for retired military as mostly government contractor,Great company with offices in various countries. Very diversified firm with the ability to understand all points of view. Mostly government contracting so great for recently separated persons from all military branches.,5,5,5,4,4,4
" February 26, 2020",Lead Associate," Washington, DC ",Lots of Potential but Slow Moving,Experiences vary a lot and it's every man for himself environment. The firm has no D&I agenda and lies about it's priorities. Most people are running on autopilot to collect a check. Slow-moving innovation...,3,3,1,5,2,3
" February 26, 2020",SharePoint Developer/Administrator," Seattle, WA ",Entry level jobs,"You can make a better salary at another company. They will conduct an MRA (Market Rate Analysis) on any certifications you pass, but they still only pay you around 75% of your potential.",2,2,2,2,2,2
" February 25, 2020",Senior Consultant," Alexandria, VA ",Excellent Firm to Work For,I have been with BAH for over 5 years and I've had a wonderful experience learning different technologies and building strong relationships. They have competitive rates and look to grow and retain quality staff.,5,4,5,5,4,4
" February 25, 2020",Industrial-Organizational Intern,Organizational Intern (Former Employee) ,Good environment for the interns!,It was a very fun place to be an intern. My direct boss was very kind and great at providing opportunities that fit my future career goals. Great organizational mission and I would definitely go back for a full time position.,4,4,4,4,4,4
" February 24, 2020",Systems Analyst/ Software Developer," Dayton, OH ",Work on government contracts with extremely poor guidance,"Learned nothing with Booz Allen Hamilton / Alion Science.
Management was the worst ever encountered. They had no appreciation or respect for employees.",1,1,2,1,1,1
" February 24, 2020",Senior Program Management Analyst," San Diego, CA ",Great People,Booz hires great people. Promotion is based on nepotism. Client focus in sub par working conditions is hard for attracting younger talent and keeping experienced hires.,5,5,4,4,3,4
" July 20, 2020",Senior Data Scientist," Tysons Corner, VA ",Work culture is pretty toxic,"Work culture is pretty toxic. Junior staff are asked to put in extra hours but not allowed to bill overtime. Once you get to management, you have to be over 80% utilized in addition to putting in weekend hours to fulfill business development requirements.",4,4,3,3,3,3
" February 23, 2020",Information Systems Security Officer," Crystal City, VA ",Not For Me,The culture doesn't sit well with me. Management seems standoffish and communication is poor. It seems like everyone is just going through the motions instead off actually following through with the process as intended.,2,2,3,4,2,2
" February 21, 2020",Lead Technologist, District of Columbia ,Great place to work,"Great company to work for with great benefits and strong leadership team. Engages staff well, rewards team works and collaboration. Flat organization work",5,4,4,4,4,4
" February 19, 2020",Full-Stack Developer,Stack Developer (Current Employee) ,Good place to work,"Depending on the project/team, you can have a very good time working at Booz. It's hard to say for all projects, but I've been on good ones so far and on a really bad one - luckily only for a couple of weeks :). Do your research, get to know the project you will be working on ahead of time - my best advice.",5,5,3,4,4,4
" February 18, 2020",Senior Lead Engineer," San Diego County, CA ",Like working in your living room with 150 people present at all times,"ping pong table yes
free snacks yes
good managers - No
working environment - hoteling ( awful )
clear working assignments - No
friendly people - Yes
good compensation - No",4,3,1,1,1,1
" February 17, 2020",Financial Audit Support Analyst," Indianapolis, IN ",Being productive,"My current position I am Senior Analyst, I enjoy working with my team mate, training new employees whom has started with the company. Making sure they receive all their accesses to be productive.",4,4,4,3,3,3
" February 17, 2020",Senior Associate," McLean, VA ",Toxic culture,"The firm has an overall toxic and demeaning culture. Employees are worked into the ground and turnover is extremely high. Management only pays lip service to company core values. Many leaders are solely concerned with “managing up” via brown-nosing and manipulation, rather than supporting, empowering or developing their teams.",1,1,2,1,1,1
" February 16, 2020",Senior Manager," Washington, DC ",A reputable company undergoing constant transformation,"Overall, the company has a strong work culture that respects work-life balance and professional development. However, while the benefits packages are comparable to other firms, overall compensation is mid to lower than industry average. Furthermore, there are unclear paths to progression/ promotion and frequent transformation means employees are frequently starting from scratch in building their business case for higher opportunities. Plus, leadership development tends to be based more on relationships that work productivity. It's a meritocracy until it's not.",3,4,3,3,3,4
" February 14, 2020",General Management Consultant," Falls Church, VA ",Have a “Get Out” strategy,"I experienced a “company first, client second” mentality that lead to conflicts of interest and unethical consultant-client relationships that ultimately made my workplace toxic when I spoke up. It was a high stress environment with little work-life balance. Management was often untrained on how to mentor and support entry-level staff green from college, such as myself. I did learn how to be pessimistic though, from my time working there.",1,1,1,2,2,1
" February 12, 2020",Cyber Discovery Analyst," Hamilton, BM ",Great company to work for,Great people and great benefits. The culture promotes working hard but also learning from senior level teammates. Career and job managers are also there to ensure you are put in a position to succeed.,5,5,5,4,4,5
" February 11, 2020","Liaison Officer/CUAS Training Analyst, Global Threat Mitigation Program"," Hamilton, BM ",Excellent,"I have nothing bad to say about Booz, Allen Hamilton. They are a world-class organization. They do everything they can to ensure a professional work environment. They also value their employees more than any other company I have worked with.",5,5,5,5,5,5
" February 11, 2020",Lead Associate," Washington, DC ",Work/life Balance,"People understand that you have a life outside of the office and it is accepted.

I also appreciate not having to make up excuses to perform mundane life tasks outside of the office.",3,3,3,3,3,3
" February 10, 2020",Technologist," Arlington, VA ",n/a,A typical day depends on whether or not you have a clearance and contract. Most contracts needs clearances at booz allen but it is a great company to work for!,3,4,4,4,4,3
" February 9, 2020",Business Analyst," McLean, VA ",Booz Allen Hamilton,"Booz Allen Hamilton works with numerous government agencies. Not many opportunities for commercial work, you have to want to work at government offices.",3,0,0,0,0,0
" February 9, 2020",Digital Systems Administrator/Engineer," Belcamp, MD ","Bureaucratic in nature, but worth the experience","This is not like the normal places you have worked before. There are substantial reasons why someone just starting out or around the middle of their career will work here. You will gain experience at an extremely rapid rate. This also means you will work your tail off doing so. If you want to push your career to the next level and not worry about job security, then work here. Even though this is a contracting company, they will never drop you if the contract dries up (yes I am speaking from experience). They will keep you working on other things until they find another contract for you to work on.",5,5,5,5,5,5
" February 5, 2020",SECURITY ANALYST," Bethesda, MD ",Great company to work for,Great starter company to gain experience and grow. Booz Allen Hamilton continues to challenge their employees to be the best professionals and leaders possible.,4,4,3,3,3,4
" February 5, 2020",Intern," Washington, DC ",Great work/life balance,"I had charismatic managers who cared about the work, and weren't obsessed with moving up the corporate ladder. They encouraged work/life balance and were great examples of the practice in their daily lives.",5,5,5,5,5,5
" February 4, 2020",Associate," Red Bank, NJ ",Get experience and jump,"Very poor management and growth opportunities, long hours and little recognition. Very little work life balance. There are much better companies and work for what you get paid",3,2,2,1,2,2
" February 3, 2020",Cybersecurity Engineer," Fort Belvoir, VA ",Overall Very Good Company But Don't Get caught On A Bad Project,"The company itself is very good to work for and they make you feel great, but if you are on a bad contract/project like I currently am, you will have some trouble. I feel that I am on a contract that Booz Allen is just trying to fill out with whomever they can. I have voiced my displeasure with the situation and mostly just get people talking me down. The company as a whole is great but some of the contracts can put you in a bad spot.",3,5,5,5,2,5
" February 2, 2020",Project Analyst," Huntsville, AL ",Looking for a job while employed,"BAH has a weird concept where you will be paid, but if you don't have 100% billable hours, you need to start looking for a job within the company. The worst part about this concept is that the manager running the project doesn't always tell you if you're about to lose hours.",3,3,4,2,3,3
" January 30, 2020",Senior Network Engineer," San Diego, CA ",Good place to work if you get on the right team under the right management,Great place to work if you work for good team and management. Benefits and compensation are average and could be improved. It is contract work so be prepared to jump between contract.,3,3,3,3,3,3
" July 20, 2020",Senior Data Scientist," Tysons Corner, VA ",Work culture is pretty toxic,"Work culture is pretty toxic. Junior staff are asked to put in extra hours but not allowed to bill overtime. Once you get to management, you have to be over 80% utilized in addition to putting in weekend hours to fulfill business development requirements.",4,4,3,3,3,3
" January 30, 2020","Automation Tester, Consultant"," Washington, DC ",Good place to start out,"Its a great place for a recent graduate. Like many people say this place is a stepping stone. However, I have heard they're trying to cut costs ever since going public so their first offers to recent college graduates aren't the best in the industry.",4,4,2,3,4,4
" January 29, 2020",Federal Project Manager," Washington, DC ",High Bar,Commitment to excellence and culture focused on professionalism and hard work. My colleagues are some of the hardest working and intelligent practitioners in strategy consulting.,4,3,5,4,5,5
" January 28, 2020",Lead Geospatial Analyst/Data Scientist," Buckley AFB, CO ",Job Security,"Job security is a concern for Booz Allen. Ended a current job, booz allen kept me on till I found billable work. This kept me employed for 4 months....",5,5,5,5,5,5
" January 27, 2020",Leead Tech," Newport, RI ",Worst company to work for,Promisong things they can't deliver. Goating employees to work overtime and not pay them. Never get a day off. Constantly expect girl GB thing smony emploees.,1,1,1,1,1,1
" January 27, 2020",Senior Manager/Leader, Georgia ,Senior Leaders are Focused on Themselves,"Self Explanatory...
The senior leaders are more focused on getting promoted and moving ahead than they are in assisting staff to meet mission requirements. With this, the senior leaders put administrative burdens on the staff (of which most have no influence or impact other than causing extra/non-productive work for staff.",3,3,4,2,1,3
" January 27, 2020",(Lead Associate) Senior Program Manager," Albuquerque, NM ",Productive environmet to work in.,Support various Air Force programs at Kirtland Air Force Base. The individuals that work for Booz Allen all have various degrees and support numerous areas.,3,3,3,3,3,3
" January 26, 2020",Product Manager," Washington, DC ",Productive fun place to work,Great place to grow a career and learn about contracting. Good for networking and expanding what you know about I would recommend for almost anyone in the D.C. area.,4,4,3,4,4,3
" January 25, 2020",Geospatial Analyst," Arlington, VA ",Client relationship can be very rewarding,Customers are great. Being client-side if wonderful. Your work is highly valued and you can make a lot of difference if you work for it. Working remote can be isolating and frustrating.,4,3,2,3,3,4
" January 24, 2020",Project Manager," Arlington, VA ",Cutthroat,"Basically requires people to function as robots. Very tense working environment, almost toxic. Not a good place for people who like to smile every once in a blue moon. Management has no clue what their people do and offers no clear training or guidance.",1,2,2,1,1,1
" January 22, 2020",Team Lead/Supervisor," Lorton, VA ",Typical Consulting Firm,"As with any large consulting firm, it has positives and negatives. A positive is that the firm will do everything it can to keep you employed, even if the contract you support is terminated or there isn't enough work for you to do on that contract. A negative is that the firm is notorious for underpaying its employees relative to peers in other firms.",3,4,3,3,3,3
" January 22, 2020",Associate-Division Contract Lead,Division Contract Lead (Current Employee) ,Productive Fun Workplace,Absolutely the best company I have worked for. I have been given increased levels of responsibility and I love working for a Company that provides a culture and great opportunities to grow,5,5,5,5,5,5
" January 20, 2020",Consulant," Charleston, SC ",Great Company Overall,"Lots of red tape to get things done for your client since the majority of their clients are government clients. They expect you to find and create work for Booz Allen constantly no matter what, or how long you have been working with the client. For what is expected out of you, you are underpaid.",4,0,0,0,0,0
" January 19, 2020","Senior Disability and Health Program Workforce Capability, Lead"," McLean, VA ",work life balance,"Booz Allen is a great place to work and work life balance is very important. Diversity, career mobility, entrepreneurship are also important keys to success.",5,5,5,5,5,5
" January 19, 2020",All Source Intelligence Analyst," Reston, VA ",Professional,"This company is wonderful to work for. There is ample room for advancement, and the work is meaningful and important. The compensation is also extremely competitive, and among the best in the field.",5,5,5,5,5,5
" January 16, 2020",Systems Engineer," McLean, Va ",Great Place To Work,Company provides numerous resources to its employees. Education benefits are easy to find and access. Booz Allen facilitates courses to obtain certifications or at the very least helps pay for outside courses. My team is filled with experienced and skilled individuals whom I have learned a lot from. Definitely a place where I can see myself for awhile.,5,5,5,4,4,4
" January 15, 2020",Master Planner and Scheduler," Eglin AFB, FL ",Postive memories of my time at BAH. ( I retired in 2017),"BAH does very important work for the US Government in general, and the Air Force in particular. The company helped me in every way to provide good results to the government.",5,5,5,5,5,5
" January 13, 2020",Associate," Houston, TX ",Established Consulting Firm,"Booz Allen Hamilton is an established consulting firm that has supported the US government and commercial companies across the globe. It has a diverse workforce that is becoming specialized in data analytics, software development and AI.",4,4,4,4,4,4
" January 13, 2020",Discovery Analyst," Fort Gordon, GA ",Great Experience,From the very beginning I have felt fully supported by the company. From pay and benefits to chances for training and my own advancement. There are clear paths of advancement for anyone willing to work for it.,5,5,5,5,5,5
" January 11, 2020",Support Staff," Herndon, VA ",Treats Employees well,"Very nice employees, very accommodating and courteous. Sometimes there is little to no communication from supervisor. Lots of learning potential, and treat permanent employees very well, can be very long and often never become permanent.",4,5,5,3,4,4
" January 10, 2020",AiOps / Big Data Engineer," Charleston, SC ",Hard to navigate appropriate channels.,Hard to navigate appropriate channels. Easy to get lost and collect a paycheck. Which could be good if that is what you are looking for. There multiple opportunities to join new projects.,3,4,4,4,2,2
" July 20, 2020",Senior Data Scientist," Tysons Corner, VA ",Work culture is pretty toxic,"Work culture is pretty toxic. Junior staff are asked to put in extra hours but not allowed to bill overtime. Once you get to management, you have to be over 80% utilized in addition to putting in weekend hours to fulfill business development requirements.",4,4,3,3,3,3
" January 8, 2020","Business Analyst, Finance, Energy, Economic and Development"," Washington, DC ",Good stepping stone in your career,"Great culture, however, you do not necessary get the grow within your position much. Also company needs better pay. But great place to start your career.",2,0,0,0,0,0
