date,employee_title,location,review_title,Review,rating_overall,rating_balance,rating_benefits,rating_job_security,rating_management,rating_culture
" March 17, 2020",Senior Quality Inspector Lead, Hanahan ,Great place to work,I love working in the Quality inspection world and I enjoy working with others. I enjoy mentoring and helping people out when they have a problem I have attention to detail also,5,5,5,5,5,5
" July 17, 2020",Quality Assurance Analyst," Kansas City, MO ",Luke warm,"I got a background check after working for the company over a year. They were in error. I got my Gov clearance back, they replaced me with in 48hrs. I guess someone's kid needed a hand up.",3,4,4,2,5,5
" March 15, 2020",Programmer Analyst," McLean, VA ",Very Intelligent Co-Workers,"The issue I had was everyone was extremely distrustful. No one shared information with each other. If someone knew something that you were having problems with, they did not go out of their way to help you. Management was not at all helpful with struggles you may be having.",2,1,4,2,1,1
" March 13, 2020",Sr. Network Engineer," Virginia Beach, VA ",My job is very flexible.,"My boss is a great guy and the work environment is amazing. Friendly people, teamwork. A great place to work. They encourage growth and personal development so I really like it.",5,5,5,5,5,5
" March 12, 2020",Engineering Technician II," Hanahan, SC ",Productive or very slow at times.,As long as you are a respected employee you will succeed and have slightly better opportunities for advancement. If there are lay-offs they will usually find you another position within the company.,4,4,3,3,4,4
" March 11, 2020",Business Analyst Principle/Business Solution Manager," Huntsville, AL ",Good people doing their best to help the DoD in whatever they need.,"Good pay, decent benefits, good people. Lots of opportunities to try other fields if you want that. Very stable if you are corporate SAIC. I usually go the contractor route so less stable but better pay. In fact, the only reason I am on indeed is to find something permanent without the instability of contract work.",5,5,4,4,5,5
" March 9, 2020",Sr Network Engineer, Massachusetts ,Run away as fast as you can,"In my 30 or so year career I can honestly say this was the worst company I ever worked for. The alleged management has zero problems scapegoating everyone and anyone to avoid taking responsibility for terrible decisions and a profound lack of leadership.

The only benefit I can say I got from working at SAIC for over 3 years is that I realized I wasted 3 years of my life needlessly. With a decent skill set there are companies out there who will value you, no need to torture yourself. Get out while you can.",1,2,2,1,1,2
" March 4, 2020",TEST ENGINEER," Chantilly, VA ",Flexibility,Employees have work flexibility and good work/life balance. Pay and benefits are per average industry standards. Congenial workplace atmosphere. Technology focused.,4,4,3,3,0,3
" March 4, 2020",Security," Chantilly, VA ",Great place to work.,"Great place to work. People are friendly, salaries are compatable and benefits are great depending on what your qualifications are. I would recommend this company to other people.",4,0,0,0,0,0
" March 2, 2020",Senior System Administrator," Reston, VA ",Productive work environment with flexability,"I enjoy working for SAIC as it is an inclusive and diverse work place environment that provides an atmosphere to succeed, flexibility to work and an opportunity to grow with the company.

A typical day at work starts at about 6:30 a.m. and ends at about 4:30 p.m. I enjoy the people that I work with along with work atmosphere that allows me to succeed as a person and as a valued employee.

As my job continues to grow and support new technologies I continually learn to adapt with it by information course offerings, recommendations from my peers and a willing management leadership that supports growth.

The workplace culture is inclusive, fun, fair and challenging. It is integral that the company work together with different teams, departments and vendors to be successful and that is something that they achieve every day.

Dealing with some managers who are stuck in their ways about problem solving and not willing to listen to other opportunities for success. Also not having the fiscal responsibility to support some jobs and tools for support that are needed.

The atmosphere and flexibility. This is one of the best parts of working here.",5,5,3,3,3,5
" March 2, 2020",Software Engineer/Senior Data Architect," Huntsville, AL ",Government Contract,The life of a government contractor. Environment is consistent with other contracting environments in the area. I've worked for SAIC twice in my professional career due to contract awards/transitions.,4,4,3,2,3,3
" March 1, 2020",Senior Software Engineer," Huntsville, AL ",Very good to their employees!,"For a large corporation, they were a pleasure to work for. In all honesty, I'm sorry that I left for another job. Will definitely try to reapply to work there again. They were very good to me.",5,0,0,0,0,0
" February 29, 2020",Cable Fabricator," Sterling, VA ",Skillful assembly experience,I gained experience in assembling and modifying cables. It helped me to be more skillful in assembling complicated cables. I also learned more how important work attendance is for a company.,4,4,4,3,4,4
" February 29, 2020",Principal Mechanical Engineer," North Charleston, SC ",Only care about employees with contract coverage that SAIC makes money off of,Special treatment for some employees. No loyalty to their employees. Work culture is poor and only reason still in business is due to government funding. Would not be in business without government handout contracts.,1,3,4,1,1,1
" February 29, 2020",Contracts Representative - Principal, Principal (Current Employee) ,Stressful growth and changes in management,"SAIC is a successful business that has been in operation for many years. they have very strict policy and procedures, but they have too many separate systems that do not connect. Duplicate information must be entered. Moving from a smaller, but large, company with more direct connections and applications has made the transition to SAIC more difficult.",4,4,4,4,3,3
" February 28, 2020",Law Enforcement Professional," Chantilly, VA ",Great company to work for.,Great company to work for. The staff are excellent and there is plenty of opportunity for advancement. Benefit package is exceptional. Health care benefits are good.,5,5,5,5,5,5
" February 27, 2020",SENIOR DIRECTOR," Reston, VA ",Not much to say,"SAIC maintains a clear separation from VP (and up) to the working masses and treats the ""underlings"" accordingly. Lack of conference rooms and workspace. Not a good work environment to proactively collaborate.",2,4,1,1,1,1
" February 26, 2020",Cable Fabricator (Kitting)," Charleston, SC ",They offer upward mobility within the company.,"I really appreciated working at SAIC for five years. I learned a lot
and got to meet some really good people. I was able to go overseas
and learn other cultures while still enhancing on new job applications.",5,5,5,5,0,5
" February 26, 2020",Senior Systems Software Engineer," Santa Maria, CA ",Good company with room for improvement,"SAIC is a growing company that is a major player in their industry. I enjoyed the work I was doing and felt that it was important. The pay and benefits were pretty good, corporate culture was professional and hard-working, and the people (with a couple notable exceptions) were respectful and a pleasure to work with. Most folks are highly competent and have a ""can do"" attitude. On the flip side, SAIC talks a great talk, but sometimes their actions do not line up with their words. They say that retaining employees is a priority, yet every year I was there my benefits were cut. I did receive a tiny raise and some small bonuses every year, (which is more than a lot of other companies) but overall it felt like my total compensation declined or stayed the same every year. Professional training was promised but actually getting any was like pulling teeth. I received one training course in about 4 years. As a professional who needs to stay current in their industry, this was unacceptable. I am leaving in large part due to these things. If you want your top employees to stay, then don't take away their reasons for staying! Management could also do a better job of dealing with employee disagreements and things like discrimination. No company is perfect, and while I had some significant issues, overall SAIC is a good company to work for.",3,5,4,3,1,3
" February 24, 2020",Principal Engineer," Huntsville, AL ",Technically challenging with opportunity to learn,Very tech centric and forward thinking in my group. My group was isolated from corporate so I can only speak of my group . 5 agile teams of 8 each. The did agile very well.,5,3,5,3,3,4
" February 21, 2020",Anonymous," Washington, DC ",Demanding,Over all an average place to work. This can be a demanding place with many taskers that require working more than a 40 hour work week. At times it can require working late into the evenings and some weekends.,3,3,3,4,3,3
" February 20, 2020",Drafting and Design Supervisor," Charleston, SC ",Sharks Are In Charge SAIC),"If you don't mind being a mindless cog who can be discarded at the whim of a new program manager there are lots of short to mid term opportunities and much to be learned. The North Charleston location, however, is a hotbed for heartless sharks looking to advance quickly in management. It is the most toxic and cutthroat place I've worked in my career.",2,3,3,2,1,1
" July 17, 2020",Quality Assurance Analyst," Kansas City, MO ",Luke warm,"I got a background check after working for the company over a year. They were in error. I got my Gov clearance back, they replaced me with in 48hrs. I guess someone's kid needed a hand up.",3,4,4,2,5,5
" February 15, 2020",ERAM Instructor," Oklahoma City, OK ",Not a good company to work for.,"Promised job security by recruiter, that did not happen. Company does not support its employees. I can not recommend working for this company.

Not a good company to work for.",2,3,3,1,1,1
" February 14, 2020",Cyber Defense Analyst," Oak Ridge, TN ",Good Starter Company,Good starter company if you are new to the cyber security field and want to get some experience under your belt. Good work environment. Would recommend.,5,5,5,5,5,5
" February 14, 2020",MIS/ Windows Network Administrator," Middletown, RI ",Busy IT company with world wide offices,Was hired based on technical experience after SAIC bought previous company (AMA). Friendly and generally nice office with lots of long time employees who have become friends.,3,4,3,2,2,2
" February 13, 2020",Electrical Engineer Technician," Lakehurst, NJ ",Saic,SAIC recently acquired the company I had worked for. The transition went smoothly and I have enjoyed working for them. Benefits are decent and the matching 401k is good.,5,5,5,3,5,5
" February 11, 2020",Senior Systems Engineer," San Diego, CA ","Strong, professional organization with a genuine commitment to both its customers and its employees.","I am a 28 year SAIC employee, and overall, this is a fine company to work for, particularly in the defense contracting space it occupies. There are many long-time employees at SAIC, which is a point in its favor when considering a company to work for. it is both small enough to care about the individual employee, and large enough to provide opportunities to move within it as the employee grows in skills and experience.",4,5,4,3,3,4
" February 11, 2020","SENIOR TEAM LEAD, BENEFITS & HR PROGRAMS"," Oak Ridge, TN ",Excellent Benefits and Competitive Salary,SAIC has excellent benefits and offers a competitive salary in this job market. It is a fun place to work and most of the employees are very nice and welcoming to new employees.,4,3,4,3,3,3
" February 9, 2020",System Administrator," Hampton, VA ",Good place to work for contract work,"All depends on the contract you work, mine was for NASA so I was allowed similar work/life as if I was a civil servant. I’ll at least be able to continue working on the contract even if SAIC doesn’t continue on it",4,5,4,3,5,4
" February 7, 2020",EA, District of Columbia ,Changing constantly,this used to be the place to work (i.e. before 2016) but as they started acquiring new companies and bringing those other employees on and letting loyal competent SAIC employees go....things began to go downhill. It is indicative of current culture but I always hoped this company would not give in to the trends. that did not happen. flex time and remote work is sometimes allowed. workloads are heavy!,3,2,4,2,3,3
" February 7, 2020",Network Lead," Kansas City, MO ",Challenging being a government contractor.,This position was a great learning opportunity and also empowered you to make strategic recommendations and decisions about the IT infrastructure and processes.,3,3,3,3,3,2
" February 6, 2020",Senior Manager (ITO), Florida ,Productive and inspirational working environment.,"Collaboration and partnerships are fostered and flow-down from the CEO to all teams.
Strategic goals are cascaded for transparency and driving work.

A truly great place to work for job satisfaction, career advancement and networking.",4,4,4,4,4,5
" February 5, 2020",Human Resources Business Partner, Chantilly VA ,Nice people,Company is always reorganizing so you don't always feel things are stable. People are nice. Benefits are expensive. Senior leadership is out of touch with employee population,4,3,3,3,3,3
" February 5, 2020",Administrative Assistant," Point Loma, CA ",Great place to work,I loved it there until I was laid off. I feel they should of found those that were laid off other positions with in the company. Instead of hiring outside the company,4,4,3,2,3,4
" February 4, 2020",Trainer, Multiple ,Low pay for hours worked,Again low pay for hours worked. I realize that customer happiness comes first but not at the expense of the employees every time Very little room for advancement.,3,3,2,2,3,3
" February 2, 2020",OUSD DAMO Damage Assessment Systems Engineering Manager, Maryland ,Great,The company provided me with the opportunity to pursue my managerial objectives and lead an engineering team. The pay and benefits were commensurate with the opportunity.,4,4,4,4,4,4
" February 2, 2020",GIS Analyst," Huntsville, AL ",HSV Management maintains the worst,"The HSV management teams has a concept of ""working around problems"", not working through them. Which really means, if someone feels uncomfortable at work, management will avoid the issue. Whether the situation pertain to the success of the project, or a EO complaint. Management is filled will people that lie to government customers to attempt to appear like a team. The proposal concept seems to be based off who is the weakest and most willing to bend under pressure rather than people who want to be successful and ensure the customer receives the best product.",2,2,1,2,1,1
" January 31, 2020",Project Management Analyst," Huntsville, AL ",fantastic group of employees,"Great workplace, great employees. As the particular contract came near the end, the management slowly deteriorated in expertise, and experience. The benefit package is not very beneficial.",2,3,1,2,1,5
" January 30, 2020",Principal Technician - Electronic Design, Electronic Design (Current Employee) ,Not Apllicable,"The hardest part is not being kept aware of lack of funding, abrupt notification that we would get laid off, had to find out from govt sponsor, not from company rep",3,3,3,1,3,3
" January 29, 2020",Team Lead - Virginia USA, Virginia USA (Former Employee) ,Fun and long hours required traveling,I learned to manage my time and be productive. I enjoy traveling and meet new people. Nice work place and culture. Long time away from family and friends.,5,5,3,3,5,5
" January 29, 2020",Building Manager," Point Mugu NAWC, CA ",Management knows the people that will make customers happy,"I work for SAIC, however I am a contractor on base and work for a customer. i do not have any issues and management knows that I represent the company well and keep the customers happy. With that being said, I do not have much interaction with management but do not need to. This is due to the customer giving out tasking instead of the company.",5,5,4,5,5,5
" January 29, 2020",Sr Systems Administrator," Silverdale, WA ",Productive,very laid back climate also learning something new through trouble shooting. very on your own type of climate must be motivated to finish jobs and always look to improve systems,4,4,5,5,4,4
" July 17, 2020",Quality Assurance Analyst," Kansas City, MO ",Luke warm,"I got a background check after working for the company over a year. They were in error. I got my Gov clearance back, they replaced me with in 48hrs. I guess someone's kid needed a hand up.",3,4,4,2,5,5
" January 28, 2020",Action Officer," Chantilly, VA ",Very professional,I work in a very professional and structured working environment. Everyone in my company is helpful and wants me to succeed as a new employee. I am appreciative of them.,5,4,5,4,4,4
" January 27, 2020",System Integration Analyst Sr," Lakehurst, NJ ",Very Professional; laid back and exciting.,"Laid back, professional and exciting, 9 hours a day and every other Friday off, they're a lot meeting, and test events and the people are there are a Lil older than me but sweet.",5,5,5,5,5,5
" January 27, 2020",Remote Pilot Operator," Houston, TX ",n/a,This company's level of professionalism during pre-employment procedures is horrible. They dont work with the FAA security office to ensure conflict deconfliction with their candidates to be added to contract prior to its starting date. All they care about is meeting personal deadlines. Be warned: you have to do your own due diligence when it comes to making sure the FAA HR office hears from you if you have an issue with your security clearance.,1,0,0,0,0,0
" January 26, 2020",Data Analyst," Huntsville, AL ","Good Job, except terrible benefits.","I really enjoy where I work, who I work with and what I do. Further, the SAIC supervisors that I work with (and I barely see them as I am at my work site and they are not), overall, are really nice people and are good first-line supervisors. But,...

The Benefits offered at SAIC are not good. The insurance is terrible, the 401k matching is garbage, and even the off time is not as good as it seems. Even with all of the benefits being garbage, they are a bit ""thrifty"" with how much they pay people. Plus, SAIC has the reputation for being cheap which is a bit embarrassing.",4,4,2,0,2,4
" January 25, 2020",Sr. Subcontract Administrator," Golden, CO ",Not a long term job. Take care and save for failure.,"This is a company that will lay you off as fast as they can. I waited at least 1 year for my review. This really upset me.
Unless your in with the higher ups you don’t have a chance. Turnover and attrition is really a large factor.",2,2,2,2,2,1
" January 25, 2020",Installation Representative," San Diego, CA ",Good company and great benefits.,"9/80 work schedule is a bonus. Lots of available training. Fast paced environment but getting the job done is the priority. Workplace culture is pretty good, seems to have changed a little bit over the years. Lack of guidance in certain critical areas is a downfall.",5,4,5,4,4,4
" January 23, 2020",Budget Analyst," Chantilly, VA ",no context,"SAIC was a stressful experience. I felt overworked, and because we are issued laptops, there are expectations to work from home. This creates a lack of work life balance.",3,2,2,2,1,1
" January 22, 2020",Business Process Analysis Manager/LSSMBB," Huntsville, AL ",An Ok company,SAIC has a very broad range of business lines. It is a primarily a federal government contractor. They are not quite as innovative as they would lead you to believe.,4,4,3,3,4,3
" January 21, 2020",Functional Analyst/Subject Matter Expert (Aviation)," Fort Lee, VA ",Excellent pay,"The pay was very good however, job relocation when contracts end can be tricky. My direct supervisor went above and beyond helping me find a job within the company, even though a suitable position was not available, he and the redeployment team helped as much as possible.",3,4,5,2,4,4
" January 16, 2020",Computer Support III/Scheduler," Richmond, VA ",Productive and fun place to work.,Productive and fun place to work. Good management structure in place allowed me to learn other skills. Coworkers were extremely knowledgeable and helpful.,5,5,5,5,5,5
" January 16, 2020",Senior Systems Engineer," El Segundo, CA ",Well managed company with good balance.,Excellent management and technical coworkers. Work environment was excellent. I was allowed to decide what was needed and go do that with little interference.,4,4,3,3,3,4
" January 15, 2020",Help Desk Analyst," Oak Ridge, TN ",Usarc help desk analyst,I would not recommend any one applying for this position. Magment doesn't care about the employees all they care about is the customer amd how happy we can make them. If you need time off or was a contractor they will complain because you want time off. Just a bad company to work for all around,1,1,1,1,1,1
" January 15, 2020",TESS Network Architect," Vienna, VA ",Lots of Internal politics,"Science Applications International Corporation is an American company headquartered in Reston, Virginia that provides government services and information technology support.",3,3,4,4,3,3
" January 11, 2020",Network Engineer," Washington, DC ","\productive working environment. great people, benefits are great, just re enrolled. I'm happy to explore other areas within DG to continue to bui","productive working environment. great people, benefits are great, just re enrolled. I'm happy to explore other areas within DG to continue to build my career",4,4,4,4,4,4
" January 10, 2020",Safety Specialist," Fremont, CA ","Great Benefits, Pat and Flexible work hours / days","Great Benefits, Pat and Flexible work hours / days.

A great company to work for. Managers support you and help you with whatever it is that you may need if they can.",5,5,5,5,5,5
" January 8, 2020",Perform work to provide technical support," Oklahoma City, OK ",Management takes no Accountability,Great company but it seems like management rather point the finger that help figure out their responsibility and helping to make a great culture to work in.,4,4,3,2,2,2
" January 8, 2020",Computer Specialist," Huntsville, AL ",SAIC is a great place to work,SAIC is a great place to work. The job is wonderful and the people are great. I could not have asked for a better group to work with. Thanks to you guys.,5,5,5,5,5,5
" January 7, 2020",Sr. Program/Project Management Analyst," Houston, TX ",Stable Employer,"Work day varies. SAIC has provided opportunities to learn many different skills. However, they are not supporting of continuing education if pursuing something for another area of the company. It must be directly job specific.",4,4,4,4,4,4
" January 7, 2020",Electrical Drafter," San Diego, CA ",Great company,"They're a well established company that has been around for awhile. Very professional and knowledgeable about what the mission is for.
I recommend them.",5,5,4,4,5,5
" July 17, 2020",Quality Assurance Analyst," Kansas City, MO ",Luke warm,"I got a background check after working for the company over a year. They were in error. I got my Gov clearance back, they replaced me with in 48hrs. I guess someone's kid needed a hand up.",3,4,4,2,5,5
" January 7, 2020",DATA CENTER ENGINEER," Raleigh, NC ",Productive workplace,SAIC is a productive workplace and environment that provides the opportunity to expand career opportunities. The most enjoyable part of the job is the people that you work with.,5,0,0,0,0,0
" January 6, 2020",SAIC Software Engineer, United States ,Nice Place to work,Pay is middle ground could be better. People are friendly. Great place for Veterans. Technology used dos not change often and can feel a bit outdated at times.,3,5,4,1,3,1
" January 2, 2020",Security, Virginia ,Flexible,"This job is what I expected. The flexibility is good, easy to make up hours if you have a family issue or doctor appointment. Leave could be better, no separate sick leave.",4,4,4,3,3,3
" January 2, 2020",Vehicle Integration and Test Engineer," San Jose, CA ",Fun workplace,The work here is fun and people are nice. They provide free lunch and free snacks for employees. The environment is relaxing and people will feel comfortable to work here.,5,5,5,5,5,5
